work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos
813438,Show Me Heaven,['Chrissy24601'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Inspector Javert, Jean Valjean","Post-Seine, not exactly a fix-it, But Javert is still there, Ghost Sex, Bit of angst but, Surprisingly Fluffy",English,2013-05-22,Completed,2013-05-22,"4,090",1/1,16,369,51,"4,027","['Radelski', 'AshflameTheWaffle', 'MarcelProust', 'Hello_there_bees', 'M_Moonshade', 'Katibeth', 'aisarete', 'AkakyK', 'junethesinner', 'Rhysbees', 'Rick_Sanchez', 'CCCcat', 'SilverWolfPup', 'Ehgis', 'xl_VON', 'calledtheunknown', 'Oldkaktus', 'amituvia', 'Neotoma', 'PhantomPiano', 'No_Soap_Can_Clean_My_Dirty_Mind', 'dungeoncruller', 'Lewdllama', 'Amphibious_Sniper', 'ExplosiveNyanko', 'cynnn_ic', 'xkcdBlackHat', 'darlingsdevil', 'flipfloppandas', 'ineffableink', 'unicornpriest', 'nevertheless_turtle', 'Raitnrong', 'Xythia', 'kanpohongchendeC', 'spinmeround', 'Lucrezia87', 'ronniekins99', 'SherryAdler', 'OMGITSNIMUE', 'TattooedFanPerson', 'Ixis', 'ElrondsScribe', 'H4rriet', 'ciao_bella', 'charles_the_rocknroller', 'Shenno', 'Eleanor_Guenevere', 'fromkansaswithlove', 'AmberAstra']"
813405,Doux Anniversaire,['cruisedirector'],Teen And Up Audiences,M/M,"Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Romantic Comedy, Established Relationship, Alternate Universe - Javert Survives, Food, Birthday Party, Dessert & Sweets, Enemies to Friends to Lovers, Astronomy, Flirting, Birthday",English,2013-05-22,Completed,2013-05-22,911,1/1,30,199,19,"2,295","['A_Wild_Imposter', 'SaturnTheDragon', 'thecuckoointhedephtsofthewoods', 'Kiradecep1914', 'sanguine_bastet', 'kanpohongchendeC', 'HelloChocoPie', 'AlexKenmore', 'Magnomast', 'SawyerAik', 'Ehgis', 'calledtheunknown', 'Oldkaktus', 'Lewdllama', 'Amphibious_Sniper', 'jaythenerdkid', 'ExplosiveNyanko', 'Lucrezia87', 'ifarali', 'deviltakethehindmost', 'SirCharlie', 'Verin2000', 'JOKERPHOBIX', 'Cymbidia', 'Ixis', 'ITSJUSTICE', 'Gwebster', 'dwellin', 'jcrycolr3wradc', 'liveonanon', 'WarHammerKlavier', 'Erizu', 'FurryBigProblem', 'vorpal_platypus', 'BlockadeBilly', 'Crocodinkle', 'Tera2', 'Littlerita', 'destroyerofsocks', 'aurora_supernova', 'TiktaalikRoseae', 'maraki97', 'cubankilljoy', 'searchingforserendipity', 'stillnotomnipotent', 'MaxOverdrive', 'zergali', 'Sunsinger', 'Pretentious_Procrastinator', 'Someone']"
813390,Baby Think It Over,['orphan_account'],General Audiences,"Gen, M/M, F/F",Les Misérables - All Media Types,"Cosette Fauchelevent/Éponine Thénardier, Javert/Jean Valjean","Cosette Fauchelevent, Jean Valjean, Inspector Javert, Marius Pontmercy, Grantaire (Les Misérables), Éponine Thénardier","Kidfic, kind of?, so much for theme series naming oops, Fluff, pure fluff as usual, Alternate Universe - Modern Setting, High School, Established Relationship",English,2013-05-22,Completed,2013-05-22,"4,015",1/1,6,199,7,"3,087","['Hjelp', 'A_Wild_Imposter', 'thecuckoointhedephtsofthewoods', 'cynnn_ic', 'MoonyJulian', 'splatdued', 'Fangirlofall', 'sanguine_bastet', 'moon_simper', 'Lost_Noise', 'Akanague', 'KazukiQuartz', 'zero311', 'TrashPidgeon', 'nineroses', 'DinoKoiko', 'gaudete', 'ExplosiveNyanko', 'tozierse', 'chaoticgoodcryptid', 'jewelsinthesky', 'xkcdBlackHat', '0zey', 'nerdygron', 'Merttei', 'Vanilla_Sunrises', 'SirCharlie', 'MissInsane', 'TattooedFanPerson', 'OMGITSNIMUE', 'lets', 'redhooddeservesbetter', 'TimesBeingWhatTheyAre', 'Eleanor_Guenevere', 'dwellin', 'AlyAnn', 'Kaylaloveed', 'AMultiFandomed1', 'exastris_scientia', 'Queercky', 'Yamiai44', 'Crocodinkle', 'knittinginbinary', 'HoneyB19', 'Electracy', 'StitchinSprite', 'Nuizlaziai', 'Yondi', 'myshipsareme', 'cubankilljoy']"
813281,Paris Loves Lovers,['Magnetism_bind'],Not Rated,M/M,Les Misérables (2012),Javert/Jean Valjean,"Javert, Jean Valjean, Cosette","Fluff, Romance, Happy Ending, Domestic, Modern AU",English,2013-05-22,Completed,2013-05-22,"1,696",1/1,7,200,12,"2,634","['MoonyJulian', 'thecuckoointhedephtsofthewoods', 'SaturnTheDragon', 'TooCool4u', 'Tjfjbfidk', 'Lost_Noise', 'dwellin', 'ThirteenFate', 'modern_miserable', 'Lannyg4', 'illyas', 'cassiopeia83', 'LadySybille', 'Lewdllama', 'jaythenerdkid', 'ExplosiveNyanko', 'jewelsinthesky', 'dont_be_hasty', 'Mariath', 'AliceGrace', 'kanpohongchendeC', 'yekithma', 'SirCharlie', 'Lucrezia87', 'MissInsane', 'shadowcat93', 'SiiQii', 'trufield', 'nymeriasea', 'PokeMars', 'Yondi', 'Ribbit_lap', 'crushwitheyeliner', 'Yanalla', '3benjamins', 'JimmJin', 'Ainael', 'destroyerofsocks', 'cubankilljoy', 'tfwlawyers', 'TiktaalikRoseae', 'Pretentious_Procrastinator', 'Royal_G', 'Batsy_Hart', 'PialStigma', 'charliedontsurf', 'very_espresso_depresso', 'doctor_alice', 'Waistcoat35', 'Yfanatic']"
813207,awake and feel the ache,['knowyourwayinthedark'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Inspector Javert","Backrubs, Massage, Middle Aged Virgins, Alternate Universe - Javert Survives, Multi-Era",English,2013-05-23,Completed,2013-05-23,"6,013",5/5,25,278,49,"3,728","['A_Wild_Imposter', 'AshflameTheWaffle', 'Eunso8son', 'trekst3r', 'PoemAboutCitylights', 'Sir_Gawain_of_Galifrey', 'little_ogre', 'M_Moonshade', 'TheVoodooBabe', 'FandomTrashcan', 'AkakyK', 'Akanague', 'sworn_sword', '07876', 'WeAreAllStories', 'Pineapple_pie', 'calledtheunknown', 'ExplosiveNyanko', 'AwkwardAnnie', 'chaoticgoodcryptid', 'cynnn_ic', 'acluelessfan', 'kanpohongchendeC', 'AlexKenmore', 'nebuleia', 'NonchalantDanger', 'deviltakethehindmost', 'CrypticMinded', 'Burrito_Wizard', 'Keiko86chan', 'jitterbug0', 'SherryAdler', 'Wingschester7', 'ElrondsScribe', 'dwellin', 'fromkansaswithlove', 'dandelioness', 'wouldsircouldsirshouldsir', 'Nanosaurus', 'StairwellWit', 'McEnchilada', 'heavenhasnotaste', 'Fragiledewdrop', 'Margo_Kim', 'trufield', 'Readaholics_Anonymous', 'SarcasticCupOTea', 'Casthefriendlylittlefan', 'catsonthekeyboard', 'lacrimalis']"
811918,Secret Society,['cruisedirector'],Explicit,M/M,"Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Grantaire (Les Misérables), Original Male Character(s)","Sex Club, Pseudonyms, Middle Aged Virgins, First Time, Oral Sex, Making Love, Reunions, Fluff and Crack, Dom/sub Undertones, Orgasm Delay/Denial, Developing Relationship, Communication Failure, Career Change, Eventual Happy Ending, Strength Kink, Lube, Enthusiastic Consent, Falling In Love, Secret Identity, Disguise, Tickling, Misunderstandings, Love Changes Everything",English,2013-05-21,Completed,2013-09-30,"17,579",3/3,72,451,59,"9,178","['Jazmindulcecitlalic', 'Chromomanticore', 'Lady_of_the_Refrigerator', 'LimeGreenMonkey', 'aftershocked', 'AMultiFandomed1', 'GUALANDAY', 'therealmendelssohn', 'tingding', 'Easternsunrise77', 'TooCool4u', 'AkakyK', 'johnshade', 'TheVoodooBabe', 'TeaFourTwo', 'Captain_Chomp69', 'Louricas', 'Magnomast', 'Onesinglesecond', 'HeartbreakTerrorBird', 'CCCcat', 'aurora_supernova', 'Starsigen', 'calledtheunknown', 'ARMY_fujoshiiiiii', 'Niuniz', 'Kaylaloveed', 'sourcherryjuice', 'vivacious_turpitude', 'Lewdllama', 'Opy3332', 'Yukiodu44', 'EggsyYes', 'chickchickhooman', 'ExplosiveNyanko', 'Amphibious_Sniper', 'xkcdBlackHat', 'acluelessfan', 'Killer_x', 'JaneWilde99', 'Jougetsu', 'The_Defeatable', 'Horpika', 'AlexKenmore', 'LadySybille', 'ciao_bella', 'yekithma', 'a1exfuckinrousseau', 'kanpohongchendeC', 'candance']"
809651,Right and Proper,['Miss M (missm)'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Alternate Universe - Canon Divergence, Alternate Universe - Javert Survives, Hurt/Comfort, Established Relationship, Schmoop",English,2013-05-19,Completed,2013-05-19,"2,462",1/1,36,249,42,"3,681","['A_Wild_Imposter', 'AshflameTheWaffle', 'thecuckoointhedephtsofthewoods', 'suivi_vivi', 'AMultiFandomed1', 'trekst3r', 'Phatomflair', 'M_Moonshade', 'sleepixgstars', 'Magnomast', 'FandomTrashcan', 'EeveebethFejvu', 'Jazmindulcecitlalic', 'Jelly_For_Brains', 'kanpohongchendeC', 'AwkwardAnnie', 'Augety_Whisper', 'cassiopeia83', 'tozierse', 'chaoticgoodcryptid', 'Lucrezia87', 'cynnn_ic', 'Oldkaktus', 'AlexKenmore', 'nebuleia', 'Mariath', 'Heehoo53', 'LadySybille', 'Xythia', 'mothmage', 'ronniekins99', 'CrypticMinded', 'AnxiousSunflower', 'Verin2000', 'LuciferGonzales', 'Etheostoma', 'charles_the_rocknroller', 'theonlytwin', 'CheWunYaVal', 'WeCouldPretend', 'smile667', 'mintfield', 'harpernovakaine', 'stars_ur_the_sentinels', 'exastris_scientia', 'Jathis', 'trufield', 'TheWingflappingButterfly', 'Fragiledewdrop', 'RschCat9900']"
808129,Earthquake of the Soul,['Chrissy24601'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Javert & Jean Valjean, Javert/Jean Valjean","Inspector Javert, Jean Valjean","Angst, Panic Attack, Heartbreak, I really do feel sorry for him...",English,2013-05-18,Completed,2013-05-18,"3,522",1/1,7,113,11,"1,821","['small_blue_owl', 'M_Moonshade', 'Lost_Noise', 'AkakyK', 'DarkKingOfSpades', 'Oldkaktus', 'Lewdllama', 'mezuzel', 'xkcdBlackHat', 'Marty_locked', 'Vanilla_Sunrises', 'Raitnrong', 'ciao_bella', 'Readaholics_Anonymous', 'MrBluebird', 'javertwenttoheaven', 'AidenAfton', 'Fragiledewdrop', 'Littlerita', 'magnificent', 'TiktaalikRoseae', 'eternalscouthoney', 'Zefferus', 'PialStigma', 'doctor_alice', 'UruruOreSama', 'Waistcoat35', 'Fiedya', 'L_P_Cloud', 'fritzvalentine', 'Miss_Daydreamer', 'engineering', 'roseclare0000', 'cookingwithcyanide', 'witherwings7', 'Roehrborn', 'smaller', 'candleclouds', '3lys3', 'delectxre', 'MidnightVHatters', 'pinglederry', 'Keyanna', 'Song', 'havengelen', 'groucha', 'Nes', 'ThisIsTheNewSky', 'underoriginal', 'stephantom']"
808103,Better Suited,['Chrissy24601'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Inspector Javert, Inspector Javert (Quast), Jean Valjean","Suits, Suit Porn, Formalwear, Madeleine oggles Javert wearing a hot new suit, To which Javert is not particularly adverse, Oozing UST, Now with additional smut, Clothes Porn, top!Javert",English,2013-05-18,Completed,2013-05-20,"6,106",2/2,33,214,25,"5,193","['Pineapple_pie', 'no_nightingales_here', 'Music_is_life_2788', 'ellethinthewoods', 'therealmendelssohn', 'kanpohongchendeC', 'M_Moonshade', 'Chaos_in_a_bottle', 'Sneetlejuice', 'Captain_Chomp69', 'CCCcat', 'KazukiQuartz', 'majerdom', 'ExplosiveNyanko', 'JaneWilde99', 'Oldkaktus', 'Lucrezia87', 'Raitnrong', 'AdorableDimples', 'falafel_spacegoop_anddoritoes', 'ElrondsScribe', 'TenTomatoes', 'Venus1987', 'xalitude', 'GDay_Yall', 'MaronnSant', 'I_got_the_answer', 'WhyDoYouWeep', 'catfromjapan', 'Imaginary_Capable16', 'lordofsilverfountains', 'jcrycolr3wradc', 'LawrIsNotMocked', 'blairs', 'solipsiism', 'cubankilljoy', 'AlisaVasilisa', 'Lady_May_Bird', 'pensivetense', 'messygirl8907', 'AmyIssen', 'just_captain_di', 'UruruOreSama', 'justyouwaitforit', 'SerpentineJ', 'Merlins_Daughter', 'subito', 'roseclare0000', 'Sieben', 'yellowranger']"
807286,Dog on the Run,['stephantom'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Jean Valjean, Inspector Javert","Alternate Universe - Canon Divergence, Toulon Era, Highly Implausible Camping Trip, Ethical Dilemmas, Hostage Situations",English,2013-05-18,Updated,2014-09-03,"17,973",7/8,105,270,29,"4,694","['Lovely_Nightmares', 'FauNina', 'Radelski', 'DustAndSilence', '0zzysaurus', 'M_Moonshade', 'KazukiQuartz', 'imsorryimlate', 'HeartbreakTerrorBird', 'calledtheunknown', 'lilacwitch', 'ExplosiveNyanko', 'kanpohongchendeC', 'TheAntiAntiRichthofenClub', 'nebuleia', 'Random_fandom_dragon999', 'PikupiSunshine', 'Donatello24601', 'Blubule', 'Dan_Dan', 'ciao_bella', 'Kearl', 'Raitnrong', 'AlexKenmore', 'CrypticMinded', 'Rigel_001', 'LuciferGonzales', 'xalitude', 'Rabenherz', 'wouldsircouldsirshouldsir', 'ntmz', 'RschCat9900', 'amihan', 'nisaba', 'Dragonpie', 'Lokiscribe', 'Mental_Patient', 'Isthissadculture', 'kouje', 'ItalianDork', 'LacePrisonQueen', 'Yondi', 'WarHammerKlavier', 'Kainosite', 'TheWildDays', 'myshipsareme', 'RedGeneral', 'didsomebodysay', 'impish', 'akatonbo']"
806362,The Women (The Bedroom Hymns),['SilverBird13'],Mature,F/F,"Les Misérables - All Media Types, Les Misérables (2012)","Javert/Jean Valjean, fem!Javert/fem!Valjean","Jean Valjean, Inspector Javert, fem!valjean, fem!Javert","Rule 63, Valjean's the world's most gentle dom, Javert's still sassy, and tops from the bottom as usual, Fingerfucking, PWP, power dynamics in lesbian relationships, Fluffy/Hot?, Light Bondage",English,2013-05-17,Completed,2013-05-17,890,1/1,2,68,4,"1,526","['sapphossidechick', 'AshflameTheWaffle', 'lostintimeandspace', 'Booby_Boobs', 'dwellin', 'Verin2000', 'Raitnrong', 'TattooedFanPerson', 'cubankilljoy', 'atropos_moth', 'feelsforever', 'AloneOnGallifrey', 'ITSJUSTICE', 'Pretentious_Procrastinator', 'candleclouds', 'ellipsesificate', 'CelticSaemi', 'krizzle', 'cestpasfaux24601', 'Void_Punk', 'crushwitheyeliner', 'Ange_de_la_Mort', 'figurehead', 'wetyourselfwithblood', 'vejiicakes', 'wolfwithpanthereyes', 'ConstanceComment', 'knowyourwayinthedark', 'stonecarapace', 'aeon_entwined', 'NahaFlowers']"
803608,Brevity is the Soul of Wit,['Icarus5800'],Mature,"Gen, M/M, Other","Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean, Enjolras/Grantaire, Enjolras & Grantaire, Père Fauchelevent/Jean Valjean, Père Fauchelevent & Jean Valjean, Javert/Javert, Madeleine/Javert's Hair","Jean Valjean, Inspector Javert, Grantaire (Les Misérables), Enjolras (Les Misérables), Père Fauchelevent","Alternate Universe, Tumblr Ask Box Fic, Really really weird AUs, Collected on AO3 for my personal reference only, Telepath AU, Dinosaur AU, Bakery AU, Space AU, Cowboy AU, Steampunk AU, Javert Selfcest, hairporn",English,2013-05-14,Updated,2013-06-02,"1,098",8/?,6,44,2,"1,082","['Oldkaktus', 'znerol', 'akatonbo', 'Splintered_Star', '3lys3', 'DeathByCocoa', 'WiccanWitch535', 'literaryFRIVOLOUSneophyte', 'Cinaed', 'StormX', 'crushwitheyeliner', 'AsheRhyder', 'vejiicakes', 'voksen', 'knowyourwayinthedark', 'stephantom', 'ConstanceComment', 'missm', 'm_madeleine', 'drcalvin', 'spiderfire', 'Carmarthen']"
803470,A Slightly Different Point of View ...,['cuphugaddict'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Gymont","Madeleine Era, a horse's point of view, Fluff, Prompt Fill, Comedy Elements",English,2013-05-14,Completed,2013-05-14,"2,816",1/1,17,119,7,"1,741","['MoonyJulian', 'Penguin_Queen_of_Slytherin', 'CaptainIris3000', 'Pam', 'HistoryTheory', 'Ehgis', 'Augety_Whisper', 'Yukiodu44', 'Darkwater36', 'MioneOnAVespa', 'yekithma', 'LadySybille', 'AlexKenmore', 'LuciferGonzales', 'WandaMaximoff771', 'PoliSena', 'AidenAfton', 'Transformatron', 'JimmJin', 'Waistcoat35', 'Yanalla', 'TiktaalikRoseae', 'Angeal_Heart', 'Casthefriendlylittlefan', 'charliedontsurf', 'Micah_Nightmare', 'UruruOreSama', 'YexhaR', 'FabulousDarling', 'FanboyAsylum', 'BlueKath', 'marysia94', 'RastafarianTargaryen', 'Lyledebeast', 'KingCroweOfCamelot', 'two_raccoons_in_a_trench_coat', 'groucha', 'CelticSaemi', 'alamerysl', 'CaptainCocktease', 'Sorda', 'fengxiaoj', 'Mirilya', 'Stephaniesaurus', 'PandoraMoments', 'RochiSama', 'Javert', 'SilnyG', 'cestpasfaux24601', 'yayachris']"
803207,正义迷情 （The Ecstasies of Justice）,['yayachris'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Translation, 中文翻译, Fluff and Crack, Gratuitous Smut, Porn, Romance, Established Relationship, Writing, Spanking, Kitchen Sex, Dirty Talk, Prison, Fantasizing, Alternate Universe - Javert Survives, Books, Erotica, Quotations, Parody, Punishment",中文-普通话 國語,2013-05-14,Completed,2013-05-14,"6,004",1/1,1,53,7,"2,155","['mariposawong', 'IbaraJin', 'thesilentdog_yuanyuan', 'tingding', 'Lannyg4', 'Sage_Wayne', 'Ycal_laf', 'kanpohongchendeC', 'CynthiaCalmous', 'NODLSALD', 'SandyDay', 'vita_Team_Stony', 'cmyys', 'plotdog', 'Cymbidia', 'micorom']"
803149,Acts of Mercy,"['cruisedirector', 'Dementordelta']",Mature,M/M,"Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Cosette Fauchelevent, Marius Pontmercy, Éponine Thénardier, M. Thénardier, Gavroche Thénardier, Enjolras (Les Misérables), Original Female Character(s), Original Child Character(s), Montparnasse (Les Misérables), Original Male Character(s)","Alternate Universe - Canon Divergence, Brothels, Poverty, Parents & Children, Murder, Prostitution, French Characters, Rebellion, Revolutionaries, Falling In Love, Intimacy, Sexual Content, Sexual Violence, Middle Aged Virgins, Minor Cosette Fauchelevent/Marius Pontmercy, Weddings, Police, Law Enforcement, Career Change, Teaching, Alternate Universe - Javert Survives, Crimes & Criminals, Childhood, Implied/Referenced Rape/Non-con, Corruption, First Love, First Time, Families of Choice",English,2013-05-14,Completed,2013-06-17,"49,629",12/12,240,"1,077",274,"17,583","['AshflameTheWaffle', 'PenguinFeatherShade', 'AllYourFearsAreLies', 'AlphaZeD', 'BlueSkyStories', 'Rabirx', 'Looonia16', 'WeAreAllStories', 'InAHoleInTheGround', 'Masterday', 'fab_ia', 'idek0438', 'Silent_Noise', 'raindrop_writes', 'Cititor', 'Rina_B', 'sithmarauder', 'Bella_Anne', 'MianaK3791', 'MageQueen', 'curlywurly113', 'AlimSiemanym', 'chubbytransboi', 'DustAndSilence', 'helfic', 'SmolderingBlackRose', 'Merkwerkee', 'ChillyBeannn', 'Crocodinkle', 'JessDrabbles', 'MidnightEevee', 'AlphaWolf914', 'GUALANDAY', 'nutiae', 'trekst3r', 'e_ko', 'ec_the_lion', 'FoxOwl2005', 'Jim_The_Fish', 'tingding', 'TattooedFanPerson', 'weebeanie', 'idtheft', 'pickles4lunch', 'TooCool4u', 'sleepixgstars', 'Evil_Elvin_Pirates', 'Thestarvedghost', 'AkakyK', 'ThisIsTroublesome']"
803109,"The Crouched, Parched Heart Like a Tiger Ready to Kill",['Cinaed'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Alternate Universe - Movie Fusion, Unresolved Sexual Tension, Background Marius/Cosette - Freeform",English,2013-05-14,Completed,2013-05-14,849,1/1,5,73,3,"1,280","['AshflameTheWaffle', 'AkakyK', 'dwellin', 'xkcdBlackHat', 'AlexKenmore', 'McEnchilada', 'BaconWrappedRainbows', 'Mere_de_Mer', 'TreasureHunter', 'noctis_monstrum', 'Nightlymoon12', 'smaller', 'inmyriadbits', 'kahn', 'psi_neko', 'StripySock', 'DuendeJunior', 'groucha', 'melannen', 'little_ogre', 'littlerhymes', 'palecoral', 'theonlytwin', 'SilnyG', 'stephantom', 'ConstanceComment', 'Fish3901', 'Javert', 'missm', 'PhoenixGFawkes', 'Carmarthen', 'crushwitheyeliner', 'cestpasfaux24601', 'AsheRhyder', 'Orselina', 'smokefall', 'Sarah1281']"
802726,Fools (Wise Men),['SilverBird13'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Javert takes the place of Cmdr. Harbison","South Pacific, AU, Drabble, Sexual Tension, ALL the UST",English,2013-05-14,Completed,2013-05-14,192,1/1,null,9,null,393,"['Darkwater36', 'xkcdBlackHat']"
801144,that ourselves know not what it is,['voksen'],Mature,M/M,"Les Misérables (2012), Les Misérables - All Media Types",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","3 Sentence Fiction, Tumblr Ask Box Fic, grammar what grammar, Punish Me M. le Maire",English,2013-05-13,Completed,2013-05-13,362,1/1,10,99,1,"1,612","['breathingsarcasm', 'melonpen', 'MoonyJulian', 'Maip_macrothorax', 'JMoriartyFan_Death13', 'imsorryimlate', 'Uuuhshiny', 'Ehgis', 'PikupiSunshine', 'Lewdllama', 'Cobaltsunflower', 'xkcdBlackHat', 'AlexKenmore', 'Mirilya', 'WandaMaximoff771', 'HeartsomeHarpsichord', 'wouldsircouldsirshouldsir', 'nells_is_trying_to_write', 'AidenAfton', 'Nettleheart', 'Gwebster', 'Littlerita', 'Yanalla', 'AcaKI', 'multishippingftw', 'TiktaalikRoseae', 'akatonbo', 'TheLifeOfEmm', 'FlyingIndividuality', 'roseclare0000', 'Isthoriel', 'consigliere', 'cigarettelover', 'Kainosite', 'hapaxlegomena', 'MildredMost', 'm_madeleine', 'LordofLies', 'por_queeee', 'courfeyrock', 'Esteliel', 'krizzle', 'gitalee', 'StormX', 'Keyanna', 'knowyourwayinthedark', 'soaracrossthesky', 'cestpasfaux24601', 'wetyourselfwithblood', 'smokefall']"
