work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
11307849,The Lord's Script,['Kaleran'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent","this is my favorite trope in the history of the world literally fight me, Alternate Universe - Soulmates, Soulmate-Identifying Marks, Musical Timeline, Cosette is cleverer than Valjean gives her credit for, Stubborn Idiots, pining Valjean, Javert's low self esteem, I Wrote This Instead of Sleeping, Kissing, hand holding, Minor Cosette Fauchelevent/Marius Pontmercy, trying a different pov/narration than I usually do, Period-Typical Homophobia, shoehorned actual literal lovestick Victor Hugo quotes, Canonical Character Death, wait no don't leave I swear it's happy",English,6/26/17,Completed,6/26/17,"8,993",1-Jan,65,884,181,"6,323"
11286504,Bondage,['Calculated_Silence'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","Smut, Rope Bondage, Bondage, Light Bondage, sub!Valjean, Dom!Javert, Dom/sub, Rough Sex, valjeandescovershiskinks, javertiscoolwithkinkyshit, mayvictorhugoforgivemethis",English,6/25/17,Completed,6/25/17,"2,559",1-Jan,1,52,4,"1,616"
11273718,River of Deceit,['anna_chronistic'],Mature,"Gen, M/M","Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo, Les Misérables (2012)","Javert/Original Character, Javert/Jean Valjean","Javert (Les Misérables), Original Characters, Original Male Character(s), Jean Valjean","Suicide, Post-Seine, Canon Era, Not A Fix-It, Anachronistic Language, I'm sorry I don't know how they talked in the 19th century, this is supposed to be sad, Mild Comic Relief, the coroners are idiots, Autopsies",English,6/27/17,Completed,6/27/17,856,1-Jan,2,18,null,569
11262696,One More Light,['arancine'],Teen And Up Audiences,"Gen, M/M","Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy, Javert & Jean Valjean, Javert & Marius Pontmercy, Cosette Fauchelevent & Javert, Cosette Fauchelevent & Jean Valjean, Marius Pontmercy & Jean Valjean","Javert (Les Misérables), Jean Valjean, Marius Pontmercy, Cosette Fauchelevent, Original Characters, Luc-Esprit Gillenormand","Fix-It, Canon Era, Suicidal Thoughts, Javert Lives, an actual melodrama, irrational amounts of sarcasm, Javert is done with everything and also the drama queen he is",English,6/21/17,Updated,9/6/17,"24,663",8/?,62,150,22,"1,860"
11247702,There's Something I Must Do (ENG),['LisKin'],Not Rated,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Javert (Les Misérables), Jean Valjean","Post-Seine, Original Character Death(s), Moral Dilemmas, Sad with a Happy Ending",English,6/19/17,Completed,6/19/17,"3,811",1-Jan,10,91,6,"1,017"
11237904,Qui a le contrôle?,['Calculated_Silence'],Explicit,Other,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Javert & Jean Valjean","Javert, Jean Valjean",,English,6/21/17,Completed,6/21/17,552,1-Jan,2,16,1,994
11214969,Cat Javert,['Alexandra_Ace_Dorothy'],Mature,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Ace(OC)","Humor, Crack, Fix-It, Suicidal Thoughts, Failed Suicide Attempt, Poor Javert, Cat!vert, there will be smut, maybe ;), Tags May Change, Tags Are Hard, Cats, Lots of Cats, Magic, Happy Ending",English,6/16/17,Updated,8/2/17,"2,925",6/?,15,81,3,884
11194689,Exodus 15,['vespirus'],Teen And Up Audiences,Gen,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert & His Mother, Javert/Jean Valjean","Javert (Les Misérables), Javert's Mother, Jean Valjean, Original Male Character(s)","Judaism, Historical References, Jewish Identity, Post-Seine, Javert Lives, Suicide Attempt, Crisis of Faith, Religion, Antisemitism",English,6/14/17,Completed,6/20/17,"1,790",2-Feb,5,42,6,510
11111988,a world about to dawn,['Sanna_Black_Slytherin'],Teen And Up Audiences,"F/F, F/M, Gen, M/M, Multi",Les Misérables - All Media Types,"Enjolras/Grantaire (one-sided), Combeferre/Courfeyrac, Joly/Bossuet Laigle/Musichetta, Bahorel/Feuilly/Jean Prouvaire, Cosette Fauchelevent/Marius Pontmercy, Javert & Jean Valjean, Javert/Jean Valjean","Enjolras (Les Misérables), Grantaire (Les Misérables), Combeferre (Les Misérables), Courfeyrac (Les Misérables), Éponine Thénardier, Gavroche Thénardier, Joly (Les Misérables), Bossuet Laigle, Musichetta (Les Misérables), Jean ""Jehan"" Prouvaire, Feuilly (Les Misérables), Bahorel (Les Misérables), Javert (Les Misérables), Marius Pontmercy, Cosette Fauchelevent, Jean Valjean, Gilbert du Motier Marquis de Lafayette","Alternate Universe - Reincarnation, Alternate Universe - Modern Setting, Alternate Universe - College/University, Asexual Enjolras, onesided e/r, Pining, Grantaire fails at life, So does Marius, Eponine has the worst luck in love, Enjolras doesn’t need no romance to provide enough drama for three people, They’re all overachieving college students, Actual Human Disaster Marius Pontmercy, Javert's Existential Crisis, Javert comes from the Dean Winchester school of dealing with feelings, Hurt/Comfort, Fluff, Enjolras likes to criticize Les Misérables, Oblivious Enjolras, Asexual Character, Javert and Valjean are ambiguous life partners, Barricade Day",English,6/6/17,Completed,6/6/17,"37,471",1-Jan,24,106,18,"2,921"
11111070,星光映照 A Reflection of Starlight,['Seinano'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Jean Valjean, Javert, Cosette, Marius, Henri Gisquet, M. Thénardier, Azelma Thénardier, Original Characters","Fix-It, Universe Alteration, Post-Seine, Ensemble Cast, Canon Era, Post-Traumatic Stress Disorder - PTSD, POV Alternating, Implied/Referenced Child Abuse, Fluff and Angst, Slow Burn, 悲惨世界 - Freeform, 中文翻译",中文-普通话 國語,6/6/17,Updated,12/12/21,"418,671",57/?,26,294,40,"8,339"
11109810,"Tomorrow, At Dawn","['iberiandoctor (jehane)', 'Sir_Bedevere']",Mature,M/M,"Les Misérables - Victor Hugo, Les Misérables (2012)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Original Character","Identity Issues, Emotionally Conflicted Sex, Barricade Day, Martingale, Tears, this doesn't have a happy ending, just so you know",English,6/6/17,Completed,6/17/17,"14,068",6-Jun,70,143,13,"1,458"
11106402,The Price of Purity,['Esteliel'],Explicit,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Barricade Day, Javert Lives, Cock Cages, Submission, Chastity, Orgasm Denial, Boot Worship",English,6/5/17,Completed,6/6/18,"5,228",2-Feb,47,222,25,"4,595"
11086170,The brand upon his soul,['halfeatenmoon'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Soulmates feel each others' pleasure and pain, Identity Porn With Your Soulmate, Montreuil-sur-Mer, 中文翻译 | Translation in Chinese",English,6/3/17,Completed,6/3/17,"3,700",1-Jan,19,243,33,"2,123"
11030046,The Gift,['iberiandoctor (jehane)'],Mature,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Fluff, Domestic Fluff, Fluff and Smut, Research, Javert's Flowing Hair, Weddings, Alternate Universe - Javert Survives, Post-Seine",English,6/2/17,Completed,6/2/17,"2,665",1-Jan,19,193,17,"2,206"
10938903,Instrumental of Stars,['anna_chronistic'],Teen And Up Audiences,"F/M, Gen, M/M, Multi","Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo, Les Misérables (2012)","Javert & Jean Valjean, Javert/Jean Valjean, Javert/Original Female Character(s), Cosette Fauchelevent/Marius Pontmercy, Grantaire/Éponine Thénardier","Javert (Les Misérables), Javert (Mann), Jean Valjean, Original Characters, Cosette Fauchelevent, Éponine Thénardier, Marius Pontmercy, Chabouillet (Les Misérables), Joly (Les Misérables), Jean Valjean (Wilkinson), Grantaire (mentioned), Gavroche Thénardier, Javert (Quast), Cosette (Kuhn), M. Thénardier, Mme. Thénardier, Inspector Gadget (Inspector Gadget)","Post-Seine, Javert Lives, Suicide Attempt, Canon Era, Anachronistic, Meta, I'm Sorry Victor Hugo, Dark Comedy, Injury, Illnesses, Sickfic, bronchitis, Family Guy style cutaways, stupid writing, Crack, Crystal Meth, obscure music references, Javert has long hair, 27 club, Sassy Javert, Sassy Cosette, sick!Javert, astronomer!Javert, exclamation point!Javert, obscure math references, everyone forgets Javert's name, no one knows any one else's names, Running Gags, barricade boys live, slapstick violence, Javert has a cat, Breaking the Fourth Wall, so bad that it's funny, Hurt/Comfort, Fluff, Profanity, nothing makes sense, Marius is a pervert, OOC, most characters are very ooc, obscure references, Éponine Lives",English,5/19/17,Completed,6/17/17,"8,930",8-Aug,11,39,4,"1,500"
10838628,Three Days,"['arancine', 'Fiedya']",Teen And Up Audiences,,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Javert & Jean Valjean, Cosette Fauchelevent & Javert, Cosette Fauchelevent & Jean Valjean","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, M. Thénardier, Javert (Quast), Mme. Thénardier","Suicidal Thoughts, Javert Lives, Javert's Existential Crisis, Enemies to Friends, Fix-It, Canon Era, Shameless Musical References, Hurt/Comfort, Javert is an idiot, Post-Traumatic Stress Disorder - PTSD, Work In Progress, Translation, plot without porn, Plot Twists, Alternate Universe - Javert Survives, Demiromantic, Slow Burn, Angst, Emotional Hurt/Comfort, Angst and Hurt/Comfort, Valjean likes hugs, And doesn't respect personal space, Other Additional Tags to Be Added",English,5/6/17,Updated,7/25/17,"14,379",17-Jun,21,103,14,"1,892"
10821438,Trzy dni,"['arancine', 'Fiedya']",Teen And Up Audiences,,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent & Jean Valjean, Cosette Fauchelevent & Javert, Javert & Jean Valjean","Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent, M. Thénardier, Javert (Quast)","Suicidal Thoughts, Alternate Universe - Javert Survives, Fix-It, Enemies to Friends, Javert's Existential Crisis, Canon Era, Hurt/Comfort, Javert is an idiot, Post-Traumatic Stress Disorder - PTSD, plot without porn, Shameless Musical References, Plot Twists, Javert Lives, Slow Burn, Angst, Emotional Hurt/Comfort, Angst and Hurt/Comfort, Valjean likes hugs, And doesn't respect personal space",Polski,5/4/17,Completed,5/15/17,"4,465",3-Mar,2,28,5,785
10772166,Yellow Kisses,['RedThePear'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Neck Kissing, is this atmosphere erotica or something, Montreuil-sur-Mer",English,4/30/17,Completed,4/30/17,"1,455",1-Jan,12,67,6,732
10732677,"You & Me, We're Not So Different",['Legendawson'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Internalized Homophobia, Religious Guilt, Suicide Attempt, Suicidal Thoughts, grumpy!javert",English,4/26/17,Completed,4/26/17,"1,720",1-Jan,4,31,3,"1,098"
10711617,Code Word: Toulon,['Esteliel'],Explicit,M/M,Les Misérables (Dallas 2014),Javert/Jean Valjean,"Javert (Watts), Jean Valjean (Joshi)","Dystopia, Fucking Machines, Sex Robots, Prostate Milking, Erotic Electrostimulation, Mind Control, Non-Consensual Body Modification, Castration, Punishment, Toulon Era, Madeleine Era, Medical Procedures, Forced Orgasm",English,4/23/17,Completed,4/23/17,"4,209",1-Jan,20,290,30,"16,050"
10695210,Dolled up,['meianoite'],Explicit,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types","Javert/Montparnasse/Jean Valjean, Javert/Montparnasse, Javert/Jean Valjean","Javert (Les Misérables), Jean Valjean, Montparnasse (Les Misérables)","Crossdressing, Seduction, Spitroasting, Fanart, Canon Era",English,4/22/17,Completed,4/22/17,0,1-Jan,17,51,2,"2,332"
10686024,Devastation and Secrets,['frenchposie'],Not Rated,"F/M, M/M","Les Misérables - All Media Types, Les Misérables (2012)","Cosette Fauchelevent/Marius Pontmercy, Javert/Jean Valjean","Cosette Fauchelevent, Javert (Les Misérables), Javert (Crowe), Jean Valjean, Jean Valjean (Jackman), Marius Pontmercy, Original Characters, pneumonia - Character","Child Death, Sickfic, sneezefic, Grief/Mourning, bronchitis, Common Cold, Coughing, Vomiting, Anger, Hospitalization, sick, Family, Family Feels, Nightmares, Love",English,4/21/17,Completed,12/8/19,"19,045",12-Dec,7,37,3,"1,211"
10662057,The (Unforgettable) Son In Law,['scarlett_knecht_miserables'],Mature,M/M,Les Misérables - All Media Types,"Enjolras/Grantaire, Enjolras & Grantaire, Javert/Jean Valjean","Enjolras, Grantaire, Valjean, Javert, Cosette, Marius, Gavroche, Éponine Thénardier, M. Thénardier, Montparnasse (Les Misérables)","Enemies to Friends to Lovers, Son In Law AU, Alternate Universe - College/University, Alternate Universe - Modern Setting, Fake/Pretend Relationship",English,4/19/17,Updated,5/3/17,"3,308",3/?,3,57,3,"1,212"
10645701,Digne's Grocery,['MrsEDarcy'],Teen And Up Audiences,"Gen, M/M",Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Enjolras (Les Misérables), Éponine Thénardier, Azelma Thénardier, Gavroche Thénardier","Alternate Universe - Grocery Store, Implied/Referenced Suicide, Domestic Fluff, Fluff, Javert and Valjean being Dads, Established Relationship, Other Additional Tags to Be Added, Explicit Language",English,4/16/17,Updated,4/16/17,"7,777",1/?,10,48,6,661
10642179,There's Something I Must Do,['LisKin'],Not Rated,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Marius Pontmercy","Post-Seine, Original Character Death(s), Moral Dilemmas, Sad with a Happy Ending, Русский | Russian",Русский,4/16/17,Completed,4/16/17,"2,917",1-Jan,2,37,1,382
10637718,letters of smoke among the stars of the south,['jvrt'],Explicit,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Sharing a Bed, Sleeping Together, First Time",English,4/15/17,Completed,4/15/17,"3,559",1-Jan,5,181,26,"2,112"
10636176,Erzart,['Arithanas'],Explicit,M/M,Les Misérables (Dallas 2014),Javert/Jean Valjean,"Javert (Watts), Jean Valjean (Joshi)","BDSM, Sex Slave Role Play, Kneeling, Handcuffs, Gunplay, Under-negotiated Kink, Objectification/Dehumanization, Forced Eye Contact, Authority Kink",English,4/15/17,Completed,4/16/17,"1,989",3-Mar,5,41,2,"1,776"
10632975,With You On My Arm,['orphan_account'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Jean Valjean, Javert","Alternate Universe - Modern Setting, Old Married Couple, Aging, Body Image, Body Worship, Porn Without (much) Plot, Anal Fingering, Hand Jobs",English,4/15/17,Completed,4/15/17,"1,514",1-Jan,3,63,5,"1,159"
10595613,The end of the chase,['Dylan_m'],Explicit,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Sex in carriage, Handcuffs, Gunplay, Montreuil-sur-Mer, Dubious Consent, Scars, Hand Jobs, Fanart",English,4/11/17,Completed,4/11/17,0,1-Jan,25,117,5,"2,799"
10523370,"4:56 PM, Monday Afternoon at the Monsieur Valjean Household",['psychedelia'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Enjolras (Les Misérables)","Domestic Fluff, Javert is a Housewife",English,4/2/17,Completed,4/2/17,761,1-Jan,15,61,4,923
10502265,Episode III - La Revanche des Sith,['kjack89'],Teen And Up Audiences,"F/M, M/M",Les Misérables - All Media Types,"Fantine/Félix Tholomyès, Javert/Jean Valjean","Jean Valjean, Bishop Charles-François-Bienvenu Myriel, Madame Magloire, Baptistine Myriel, Madame Victurnien, Javert (Les Misérables), Félix Tholomyès, Jean Maximilien Lamarque, Fantine (Les Misérables)","Alternate Universe - Star Wars Setting, Minor Violence, Character Death, Space Opera",English,3/30/17,Completed,4/21/21,"18,065",3-Mar,12,38,1,"1,014"
10489413,Walking On Eggshells,['a_heart_full_of_javert'],Mature,M/M,Les Misérables - All Media Types,"Javert & Jean Valjean, Javert/Felix, Javert/Jean Valjean","Javert (Les Misérables), Jean Valjean, Original Male Character(s), Félix Tholomyès","Modern AU, Flashbacks, Abusive Relationship, Depression, other unhealthy mental conditions, Unhealthy Relationships, Javert isn't an inspector yet, restaurant AU, Attempted Sexual Assault",English,3/29/17,Updated,3/29/17,"2,250",2/?,9,29,2,541
